GeneSet,N_Genes,CPI,SE,t,p.value,q.value
KEEN_RESPONSE_TO_ROSIGLITAZONE_UP,29,0.394806694031528,0.0339109643818649,11.6424496096804,3.69818560876873e-20,1.16952318221547e-19
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN,82,0.41312774318857,0.0355029555252687,11.6364324343232,3.80590376327054e-20,1.20213110391923e-19
SASSON_RESPONSE_TO_FORSKOLIN_DN,67,0.420418114786069,0.0361391127528413,11.6333269624339,3.86272351755127e-20,1.21860286061563e-19
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP,56,0.394073325138604,0.0338817071390797,11.630858017897,3.90850382853616e-20,1.23018492889529e-19
HOLLMANN_APOPTOSIS_VIA_CD40_DN,198,0.394891333656796,0.0339520948005966,11.6308385675766,3.90886663876656e-20,1.23018492889529e-19
GUILLAUMOND_KLF10_TARGETS_UP,31,0.397549821499765,0.0341897620651758,11.6277446079302,3.96701123684052e-20,1.2469797972189e-19
PID_FOXM1_PATHWAY,37,0.395164050950779,0.0339860576322102,11.6272400649454,3.9765750613292e-20,1.24848186943536e-19
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,28,0.409563336880264,0.0352256622558863,11.6268456191147,3.98406806168431e-20,1.24933095828538e-19
VECCHI_GASTRIC_CANCER_EARLY_UP,305,0.413548326025519,0.0355694002726789,11.6265195042709,3.99027372712508e-20,1.24977480841168e-19
LIM_MAMMARY_LUMINAL_MATURE_DN,72,0.415198517239439,0.0357137373281389,11.6257369937115,4.00520377695871e-20,1.25294684101742e-19
PID_A6B1_A6B4_INTEGRIN_PATHWAY,41,0.400541092892661,0.0344543002105231,11.625285971425,4.01383459291298e-20,1.25414304825269e-19
PID_AP1_PATHWAY,58,0.404341491712388,0.0347867826671634,11.623423056426,4.04968177055356e-20,1.26383011236534e-19
CHEN_HOXA5_TARGETS_9HR_DN,29,0.40490635005282,0.0348430849745061,11.6208524689786,4.09967451801292e-20,1.27790332347619e-19
SMID_BREAST_CANCER_NORMAL_LIKE_UP,337,0.430890981088907,0.0370810393416402,11.6202509082597,4.1114628135003e-20,1.28004850601698e-19
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP,63,0.411086079414025,0.0353802501631062,11.6190834581124,4.13443754185518e-20,1.2856671688558e-19
CAMPS_COLON_CANCER_COPY_NUMBER_UP,70,0.394659573195849,0.0339682953342535,11.6184686135214,4.14658907038921e-20,1.28791081960065e-19
HOSHIDA_LIVER_CANCER_SURVIVAL_DN,78,0.407548337139846,0.0350793051937634,11.6179136071458,4.15758875866516e-20,1.2897918039664e-19
KEGG_FOCAL_ADHESION,147,0.420922405030156,0.036239959255113,11.6148697096222,4.21843865187924e-20,1.30711477942434e-19
BIOCARTA_PROTEASOME_PATHWAY,27,0.403038966782978,0.0347076391084205,11.6123993776689,4.2684789646907e-20,1.3210512003414e-19
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN,57,0.39041991775456,0.0336222038759503,11.6119668774546,4.27730099120356e-20,1.32163448337055e-19
SESTO_RESPONSE_TO_UV_C6,34,0.406101363656554,0.0349731304347255,11.6118105130597,4.28049497297091e-20,1.32163448337055e-19
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1,174,0.407560978706079,0.0351007291708934,11.6111826828954,4.29334348110868e-20,1.32403465037973e-19
BONCI_TARGETS_OF_MIR15A_AND_MIR16_1,58,0.394797672399918,0.0340086884747712,11.6087297130788,4.34391547997985e-20,1.33804905398671e-19
KEGG_VIRAL_MYOCARDITIS,56,0.421752414887561,0.0363367831062737,11.6067625924416,4.38490251473852e-20,1.34908144586707e-19
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN,25,0.415127198742427,0.0357668239333589,11.6064876075073,4.39066295242455e-20,1.34926261989112e-19
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP,67,0.404370120157708,0.0348473509099077,11.6040419027301,4.44223135780059e-20,1.36350371911785e-19
LOPEZ_MBD_TARGETS,696,0.421365223678089,0.0363159662748226,11.6027540197992,4.46963061618992e-20,1.37030156023966e-19
MISSIAGLIA_REGULATED_BY_METHYLATION_DN,100,0.406085942761663,0.0350079936357669,11.5998062324478,4.53298381919736e-20,1.3880932845406e-19
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN,57,0.399032314439882,0.0344025749625291,11.5989083629497,4.55245910159201e-20,1.39242271934977e-19
PUJANA_BRCA1_PCC_NETWORK,1194,0.401636726738409,0.0346280263958844,11.5986028815707,4.55910428699162e-20,1.39282237526477e-19
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP,386,0.415640841252603,0.0358373859348749,11.5979676086845,4.57295466706823e-20,1.39473848091058e-19
CHICAS_RB1_TARGETS_LOW_SERUM,73,0.373515478138639,0.0322056485322171,11.5978250760885,4.57606799409528e-20,1.39473848091058e-19
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING,53,0.421166555082339,0.0363224741453643,11.5952055853026,4.63366558247792e-20,1.41064568316043e-19
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP,158,0.403005029698908,0.0347627332725775,11.5930190684062,4.68229963275961e-20,1.42379017970511e-19
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN,41,0.430757216896474,0.037165272207173,11.5903151333124,4.74315151676438e-20,1.4406149368147e-19
BENPORATH_MYC_MAX_TARGETS,599,0.407361819006018,0.0351571421678561,11.5868865865459,4.82145328430615e-20,1.46269437427381e-19
GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN,77,0.402920020150314,0.0347786513606343,11.5852686745173,4.85885267203564e-20,1.47232829516155e-19
BEIER_GLIOMA_STEM_CELL_DN,38,0.39599339656802,0.0341877018545308,11.5829194443364,4.91367597142045e-20,1.48721352777679e-19
HELLER_SILENCED_BY_METHYLATION_DN,72,0.409069014506213,0.0353209843719753,11.5814726508806,4.94774780700283e-20,1.49579073331059e-19
AMIT_EGF_RESPONSE_120_HELA,47,0.408297805645018,0.0352616429478196,11.5790919399082,5.00433014265923e-20,1.50949972844834e-19
DURAND_STROMA_S_UP,195,0.391844109929817,0.0338412668283585,11.5788842042242,5.00929809141978e-20,1.50949972844834e-19
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN,28,0.415644670181669,0.035896930387808,11.5788360088538,5.01045137921143e-20,1.50949972844834e-19
DIRMEIER_LMP1_RESPONSE_EARLY,55,0.415136979574587,0.0358548520610469,11.5782650244316,5.02413500667414e-20,1.51187638205454e-19
IWANAGA_CARCINOGENESIS_BY_KRAS_DN,74,0.42089696135717,0.036354639868164,11.5775307604065,5.04178676217394e-20,1.51416598101678e-19
REACTOME_INTERFERON_GAMMA_SIGNALING,50,0.404358291379269,0.034926321317601,11.5774658230466,5.04335085283091e-20,1.51416598101678e-19
XU_GH1_AUTOCRINE_TARGETS_DN,99,0.405218887494237,0.035005140208752,11.575982415089,5.07921334393427e-20,1.52318018555454e-19
NAKAYAMA_FRA2_TARGETS,28,0.404383203255422,0.0349353070020642,11.5752010775668,5.09820554183075e-20,1.52712035116377e-19
GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP,54,0.424639550464029,0.0366886540663223,11.5741381435363,5.12415706161404e-20,1.53313368965035e-19
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP,57,0.428786776934437,0.0370509399400482,11.5728987612258,5.15458401660573e-20,1.54047075593635e-19
DAZARD_RESPONSE_TO_UV_SCC_UP,87,0.404890907414165,0.0349884655243807,11.5721253088973,5.17366415890023e-20,1.54440386619802e-19
HOWLIN_PUBERTAL_MAMMARY_GLAND,48,0.381344188506748,0.0329601981001985,11.5698390934262,5.23047773904327e-20,1.55957901956159e-19
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP,783,0.409708079616028,0.0354144736444263,11.5689444866424,5.25287921047259e-20,1.56447053197751e-19
GOLDRATH_HOMEOSTATIC_PROLIFERATION,127,0.427628303825931,0.0369643098769948,11.5686808504998,5.25949916098698e-20,1.5646560217805e-19
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP,68,0.404229632125307,0.0349451753481729,11.5675376671544,5.28830169679192e-20,1.57143270238384e-19
SHEPARD_BMYB_MORPHOLINO_UP,144,0.410855525681249,0.0355221442700847,11.5661803115657,5.32270592686172e-20,1.57985662834838e-19
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS,28,0.381230391966087,0.0329628810920632,11.5654451108608,5.34143438575312e-20,1.58361389913976e-19
MIKKELSEN_MEF_LCP_WITH_H3K27ME3,35,0.380212670899505,0.0328808834440544,11.5633350164214,5.39555488741384e-20,1.59784366643164e-19
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP,123,0.409074147633077,0.0353793735850276,11.5625039728288,5.4170205434135e-20,1.60238170042696e-19
SENGUPTA_EBNA1_ANTICORRELATED,100,0.405791997947191,0.0350994405567473,11.561209851511,5.45061814746267e-20,1.61049408230239e-19
TAKAO_RESPONSE_TO_UVB_RADIATION_UP,73,0.389410353010449,0.0336874721706221,11.5595005478043,5.49531531993965e-20,1.62186398978762e-19
ONDER_CDH1_SIGNALING_VIA_CTNNB1,57,0.384594945040582,0.033274453069212,11.5582649620299,5.52785394820744e-20,1.62962383625686e-19
TIEN_INTESTINE_PROBIOTICS_2HR_DN,58,0.396586777789193,0.0343134452551407,11.5577662004015,5.54104333519324e-20,1.63166840423467e-19
REACTOME_DIABETES_PATHWAYS,108,0.419625012020314,0.0363096089127019,11.5568584896964,5.56512817066831e-20,1.63691312257876e-19
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN,309,0.411280845333842,0.0355898200267211,11.5561372613025,5.5843398344057e-20,1.64071425990591e-19
SANSOM_APC_MYC_TARGETS,142,0.391677799728139,0.0338951032582819,11.5555865619745,5.59905384179638e-20,1.64318689237871e-19
THILLAINADESAN_ZNF217_TARGETS_UP,33,0.386731207904183,0.0334767281104411,11.5522403093976,5.68930179160823e-20,1.66779644655122e-19
KEGG_SPHINGOLIPID_METABOLISM,25,0.40489577741612,0.0350506972238855,11.551718210621,5.7035137765203e-20,1.6700861327656e-19
NUTT_GBM_VS_AO_GLIOMA_UP,38,0.448145417900003,0.0388015887369994,11.5496667143599,5.75970316529474e-20,1.68400606798978e-19
DAZARD_UV_RESPONSE_CLUSTER_G1,54,0.419712569844836,0.036340285802037,11.5495120795475,5.76396097629312e-20,1.68400606798978e-19
WANG_TUMOR_INVASIVENESS_UP,302,0.408664485355851,0.0353866695670061,11.5485432892188,5.79070822638462e-20,1.68992816136885e-19
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP,72,0.393536218199769,0.034078122959094,11.5480602811415,5.80409004861549e-20,1.69194088679752e-19
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16,63,0.407548538497183,0.0352923357836069,11.5477915940743,5.81154749833988e-20,1.69222404276437e-19
RICKMAN_HEAD_AND_NECK_CANCER_E,63,0.398960800479047,0.034551190121284,11.5469481392272,5.83502023955428e-20,1.69716474972097e-19
BIOCARTA_FMLP_PATHWAY,26,0.425712239029977,0.036870157959805,11.5462548192519,5.85438606143747e-20,1.70090125103456e-19
HUMMERICH_SKIN_CANCER_PROGRESSION_UP,72,0.389629068459317,0.0337495322883116,11.5447249796186,5.89734604037282e-20,1.71147673185013e-19
RAO_BOUND_BY_SALL4_ISOFORM_A,111,0.381242416432475,0.033024950104809,11.5440724428819,5.91576627009391e-20,1.71491491096389e-19
HARRIS_BRAIN_CANCER_PROGENITORS,31,0.406538850537084,0.035219579586017,11.5429785169409,5.94677593755327e-20,1.72199094573546e-19
PID_SYNDECAN_1_PATHWAY,35,0.407912386493752,0.0353526335781231,11.5383875317899,6.07870603800212e-20,1.75824213449529e-19
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP,55,0.43811622534574,0.0379753719805622,11.5368514512509,6.12350061713437e-20,1.76923733223738e-19
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,102,0.365241649766302,0.0316602611969482,11.5362803703435,6.14023859251175e-20,1.77211089467513e-19
BENPORATH_NOS_TARGETS,124,0.410337627083561,0.0355723587352362,11.5352943035824,6.16924765562856e-20,1.77851570536297e-19
ROESSLER_LIVER_CANCER_METASTASIS_DN,35,0.402371378034613,0.0348890110657382,11.5328972001087,6.2403427980191e-20,1.79702586755318e-19
JUBAN_TARGETS_OF_SPI1_AND_FLI1_UP,85,0.394235625182099,0.0341922118978036,11.5299830955781,6.32787977389996e-20,1.82022473319791e-19
KEGG_GLUTATHIONE_METABOLISM,36,0.410086784391663,0.0355691164165696,11.5292935474952,6.34877279720104e-20,1.82422337311647e-19
SUBTIL_PROGESTIN_TARGETS,31,0.384848778983984,0.0333809578948138,11.5289914746208,6.35794727217362e-20,1.82484977261837e-19
BILANGES_RAPAMYCIN_SENSITIVE_GENES,27,0.34866248010337,0.0302497561485791,11.5261253145588,6.44566220993341e-20,1.84799260502377e-19
HUANG_GATA2_TARGETS_UP,112,0.416595396761266,0.036145259825842,11.5255886599941,6.4622202646736e-20,1.85070611092573e-19
BURTON_ADIPOGENESIS_5,97,0.388436356445504,0.033720073117026,11.5194399222514,6.65500849085579e-20,1.9038286351582e-19
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN,25,0.386348793792048,0.0335409755989427,11.5187106782972,6.67825282844921e-20,1.9083857206379e-19
LEE_NEURAL_CREST_STEM_CELL_UP,108,0.430417012576652,0.0373714304263952,11.5172742296921,6.72427756714054e-20,1.91943546746933e-19
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN,67,0.40479278904837,0.0351487164184083,11.5165738694335,6.74683285031847e-20,1.92376906081758e-19
BHATTACHARYA_EMBRYONIC_STEM_CELL,71,0.400937022193386,0.0348225839347027,11.5137068215615,6.83996115652714e-20,1.94819417656979e-19
ZHANG_TLX_TARGETS_DN,64,0.389628895350835,0.0338439412785633,11.5125154054568,6.87903947413616e-20,1.95718800305575e-19
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP,99,0.405378081084378,0.0352344445685988,11.5051645072803,7.12515293782701e-20,2.02500261599027e-19
FIGUEROA_AML_METHYLATION_CLUSTER_6_UP,88,0.433916475959833,0.0377164162705908,11.5047111805842,7.14061672281874e-20,2.02718923066747e-19
DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,587,0.403105641068608,0.0350493735061938,11.5010797838475,7.26571177362869e-20,2.05984448316219e-19
REACTOME_PI_METABOLISM,30,0.416536637380171,0.036217694812325,11.5009152166808,7.27143261399915e-20,2.05984448316219e-19
ZUCCHI_METASTASIS_UP,37,0.418774078918909,0.0364150816243297,11.5000175817021,7.3027167131913e-20,2.06646289639003e-19
PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION,25,0.407514107010242,0.0354387702682514,11.4991040582275,7.33469322183262e-20,2.07326268859819e-19
CHUNG_BLISTER_CYTOTOXICITY_UP,100,0.396903770977956,0.0345188832164009,11.4981637293925,7.36775476023867e-20,2.08035413089423e-19
BROWNE_HCMV_INFECTION_16HR_DN,65,0.37338660790137,0.0324875436381979,11.4932237432181,7.54391467579965e-20,2.12779171774717e-19
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP,431,0.408851764029973,0.0355743093839472,11.4928939200845,7.55582557431376e-20,2.12884977574348e-19
PYEON_HPV_POSITIVE_TUMORS_UP,57,0.410178379047425,0.0356911280286789,11.4924464902828,7.57201376942495e-20,2.13110937696113e-19
KANG_DOXORUBICIN_RESISTANCE_UP,44,0.38802908770038,0.0337682711683444,11.4909373288892,7.62687294924893e-20,2.14423615566708e-19
QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR,51,0.422223882429415,0.0367561007349922,11.4871782911253,7.76525702974709e-20,2.18079177509259e-19
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN,36,0.406623210247018,0.0354019423092688,11.4859011603032,7.81284408512361e-20,2.19179679764382e-19
BRUINS_UVC_RESPONSE_EARLY_LATE,200,0.41180042505583,0.0358539379658838,11.4855005731218,7.82783052994107e-20,2.19331852938524e-19
KEGG_AUTOIMMUNE_THYROID_DISEASE,40,0.406924530751008,0.0354300089700555,11.4853070202418,7.83508190642791e-20,2.19331852938524e-19
BARRIER_COLON_CANCER_RECURRENCE_UP,35,0.408202027355778,0.0355457016628222,11.4838646660539,7.88933178602341e-20,2.20613790243677e-19
BOQUEST_STEM_CELL_DN,147,0.420433280154818,0.0366158204908729,11.4822848298488,7.94918525565396e-20,2.22049511049263e-19
AMIT_EGF_RESPONSE_60_MCF10A,34,0.408915662763399,0.0356144688990697,11.4817285054075,7.97037038911641e-20,2.2240316946743e-19
CHANDRAN_METASTASIS_TOP50_DN,37,0.410552836875652,0.0357624340623182,11.4800026239891,8.03645405375287e-20,2.24007570793176e-19
HUMMERICH_SKIN_CANCER_PROGRESSION_DN,87,0.407577410331343,0.035508722894685,11.4782334340825,8.10476668986077e-20,2.25670611460477e-19
SCHRAETS_MLL_TARGETS_UP,27,0.401932461559212,0.0350206558027656,11.4770112765127,8.15229708791996e-20,2.26752058660802e-19
JIANG_HYPOXIA_NORMAL,231,0.413876037092008,0.0360638574203315,11.4761999047468,8.18400617159325e-20,2.27391609176643e-19
VANTVEER_BREAST_CANCER_METASTASIS_UP,38,0.401915457655051,0.0350250754910975,11.4750775557131,8.22807260206605e-20,2.28372781050961e-19
PID_ATR_PATHWAY,28,0.373420152994628,0.0325437619722265,11.4744003263456,8.25477753248362e-20,2.28638709214765e-19
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB,94,0.415180670842276,0.0361832451680241,11.4743901193578,8.25518068533187e-20,2.28638709214765e-19
HOELZEL_NF1_TARGETS_DN,69,0.400013588586914,0.0348640410335651,11.4735290783361,8.28926107751515e-20,2.29339153247476e-19
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP,27,0.410018333974163,0.0357381309799345,11.4728533007048,8.31610751187309e-20,2.29838183246577e-19
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN,40,0.398045289289603,0.034702371746229,11.4702618080523,8.41987031289685e-20,2.32459699961353e-19
LUCAS_HNF4A_TARGETS_UP,44,0.378062717264412,0.0329632637012973,11.4692137492907,8.46220238158476e-20,2.33381458917068e-19
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN,422,0.409185004720163,0.0356841358078611,11.4668604256915,8.55803506656033e-20,2.35775221633114e-19
RODRIGUES_DCC_TARGETS_DN,88,0.410013094147196,0.0357595998714973,11.465818846424,8.60079746865195e-20,2.36703381811318e-19
KEGG_ENDOCYTOSIS,130,0.412820591232352,0.0360062820583383,11.4652379427426,8.62473973519042e-20,2.37112180917933e-19
PID_CDC42_PATHWAY,57,0.404964401075892,0.0353236006575131,11.4644145426256,8.65879124799117e-20,2.37797751221147e-19
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,30,0.399143502110207,0.0348210868757409,11.4626951058292,8.73033373124723e-20,2.39510417506036e-19
MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP,92,0.415865500268266,0.036281569218848,11.4621696145443,8.75231652895208e-20,2.39861279664243e-19
KONG_E2F3_TARGETS,72,0.40775419787694,0.0355764386760918,11.4613551285829,8.78649860341963e-20,2.40545381493408e-19
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,30,0.39687522004683,0.0346314081923924,11.4599792720532,8.84454461641345e-20,2.41531507364955e-19
BROWNE_HCMV_INFECTION_8HR_UP,67,0.405706368137078,0.0354020581222363,11.4599655968095,8.84512348827799e-20,2.41531507364955e-19
INGRAM_SHH_TARGETS_DN,40,0.406103162535848,0.0354370599696337,11.4598435334037,8.85029210582206e-20,2.41531507364955e-19
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,62,0.395710346951991,0.0345320908262705,11.4592061321393,8.87733131133695e-20,2.42016273681067e-19
IVANOVA_HEMATOPOIESIS_STEM_CELL,149,0.391258794523501,0.0341688075924589,11.4507593940695,9.24357699921724e-20,2.51737916398307e-19
TIEN_INTESTINE_PROBIOTICS_24HR_DN,170,0.404494675864724,0.0353295122454443,11.4492006867964,9.31280048389762e-20,2.53358670098946e-19
LEE_AGING_MUSCLE_UP,38,0.401226605758912,0.0350490229334112,11.4475831900134,9.38518486906534e-20,2.55061951285328e-19
SMID_BREAST_CANCER_LUMINAL_A_UP,67,0.417329391664159,0.0364670958485503,11.4439985404198,9.54761926196606e-20,2.59206437611545e-19
TSENG_IRS1_TARGETS_DN,106,0.417099851224827,0.0364524682919915,11.442293780596,9.62585534064239e-20,2.61058800246736e-19
MASSARWEH_TAMOXIFEN_RESISTANCE_UP,373,0.399296442778192,0.0348999240827753,11.441183706622,9.67714514000318e-20,2.61970172389711e-19
BIOCARTA_DEATH_PATHWAY,27,0.387789400850809,0.0338943210823905,11.441131979253,9.67954182382835e-20,2.61970172389711e-19
RASHI_RESPONSE_TO_IONIZING_RADIATION_2,95,0.387206589711408,0.0338473640551543,11.4397856530409,9.74213105809466e-20,2.63390880109523e-19
HAN_SATB1_TARGETS_UP,275,0.405711302225235,0.0354658697211484,11.4394854945093,9.75614036576168e-20,2.63496586069071e-19
FARMER_BREAST_CANCER_CLUSTER_1,28,0.415512308957626,0.0363335146139153,11.436061536378,9.91738445916972e-20,2.67574519689491e-19
CHEBOTAEV_GR_TARGETS_UP,55,0.392165269442815,0.0342956617058416,11.4348360677939,9.97574282202229e-20,2.6864983761292e-19
VALK_AML_WITH_CEBPA,27,0.413847185961633,0.0361921397994122,11.4347255579609,9.98102234652428e-20,2.6864983761292e-19
ROESSLER_LIVER_CANCER_METASTASIS_UP,78,0.396142514787095,0.0346442653700005,11.4345768500586,9.98813117993609e-20,2.6864983761292e-19
GROSS_HYPOXIA_VIA_ELK3_UP,160,0.416659318900816,0.0364409154547234,11.433832374999,1.00237965206596e-19,2.69331463670451e-19
KOHOUTEK_CCNT1_TARGETS,35,0.416848914763045,0.0364606500433228,11.4328437443584,1.00713561378966e-19,2.7007430508832e-19
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN,118,0.423020201822417,0.0370004889084556,11.4328273572013,1.00721463722091e-19,2.7007430508832e-19
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,370,0.424137442734382,0.0371059886362917,11.4304309983956,1.01883777595159e-19,2.72910447377587e-19
NUYTTEN_NIPP1_TARGETS_DN,596,0.462075594480458,0.0404262880132819,11.430077239064,1.02056498944891e-19,2.73092723843303e-19
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN,90,0.409224643637158,0.0358143923162924,11.4262623814225,1.03937856184734e-19,2.77842076624971e-19
REACTOME_FRS2_MEDIATED_CASCADE,27,0.410578072180263,0.0359335933708038,11.4260232185368,1.04056955699983e-19,2.77875739428102e-19
KEGG_LONG_TERM_POTENTIATION,56,0.41404280423929,0.0362397815544206,11.4250910596006,1.04522465168462e-19,2.78833447468832e-19
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1,357,0.410106088951931,0.0359064253099795,11.4215237359746,1.0632332658819e-19,2.83347864217149e-19
MCCLUNG_CREB1_TARGETS_UP,66,0.42016864562424,0.0367885383383273,11.4211834610047,1.06496722713457e-19,2.83520356693275e-19
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,26,0.354871173613534,0.0310724543001072,11.4207641979639,1.06710759511504e-19,2.83737372404381e-19
